code,T0,severity,event_id
sh.603016,2025-02-26,0.3803143629786694,603016_2025-02-26
sh.603019,2024-03-11,0.3621246013289025,603019_2024-03-11
sh.603022,2024-01-11,0.3846153409624944,603022_2024-01-11
sh.603025,2024-12-11,0.26658550900963296,603025_2024-12-11
sh.603030,2026-01-26,0.4372990320734538,603030_2026-01-26
sh.603037,2026-01-23,0.5557903940263172,603037_2026-01-23
sh.603055,2024-12-12,0.2549180855217204,603055_2024-12-12
sh.603081,2026-01-30,0.43551288766811175,603081_2026-01-30
sh.603093,2025-08-19,0.3163186352088117,603093_2025-08-19
sh.603095,2025-03-25,0.19772177472668845,603095_2025-03-25
sh.603096,2025-02-17,0.2042513861499952,603096_2025-02-17
sh.603099,2026-01-15,0.3337294242594594,603099_2026-01-15
sh.603118,2025-09-30,0.21075582891066028,603118_2025-09-30
sh.603121,2025-07-21,0.4094896354033748,603121_2025-07-21
sh.603156,2024-05-09,0.2995594218469755,603156_2024-05-09
sh.603160,2024-11-11,0.32250313082013293,603160_2024-11-11
sh.603168,2024-01-10,0.5138332115969905,603168_2024-01-10
sh.603185,2026-01-06,0.5475471914768274,603185_2026-01-06
sh.603193,2025-07-28,0.3270772385981102,603193_2025-07-28
sh.603199,2026-03-20,0.2705194369683228,603199_2026-03-20
sh.603214,2025-07-30,0.2355170686325238,603214_2025-07-30
sh.603232,2026-02-09,0.541681422178197,603232_2026-02-09
sh.603255,2025-11-17,0.2968330837279709,603255_2025-11-17
sh.603258,2025-08-26,0.24489798497551912,603258_2025-08-26
sh.603300,2025-08-26,0.4168820150777275,603300_2025-08-26
sh.603359,2026-02-26,0.7246175229151529,603359_2026-02-26
sh.603390,2025-07-10,0.19836589998424345,603390_2025-07-10
sh.603444,2026-01-13,0.3137901280991406,603444_2026-01-13
sh.603508,2025-10-29,0.293313526120121,603508_2025-10-29
sh.603508,2025-12-05,0.2892066099470597,603508_2025-12-05
sh.603528,2026-01-12,0.5158172215248055,603528_2026-01-12
sh.603606,2024-12-03,0.22361725881450759,603606_2024-12-03
sh.603606,2025-01-14,0.17771791983432492,603606_2025-01-14
sh.603619,2024-05-29,0.3470045957862743,603619_2024-05-29
sh.603619,2024-07-11,0.3001611481393468,603619_2024-07-11
sh.603637,2024-01-04,0.4398699867532563,603637_2024-01-04
sh.603648,2024-01-29,0.4762253274794602,603648_2024-01-29
sh.603656,2024-01-15,0.46117369256590396,603656_2024-01-15
sh.603666,2025-06-12,0.22958640957969226,603666_2025-06-12
sh.603667,2026-02-10,0.46995829367215647,603667_2026-02-10
sh.603683,2024-01-03,0.4472318372817266,603683_2024-01-03
sh.603707,2025-04-01,0.30000003406638515,603707_2025-04-01
sh.603766,2026-02-24,0.2918950567939606,603766_2026-02-24
sh.603767,2025-11-04,0.40977570595281015,603767_2025-11-04
sh.603776,2025-09-17,0.22859664325225199,603776_2025-09-17
sh.603777,2025-06-04,0.17108755322621083,603777_2025-06-04
sh.603779,2024-12-06,0.45753206974659966,603779_2024-12-06
sh.603790,2024-01-02,0.49025068787163467,603790_2024-01-02
sh.603818,2025-07-03,0.3314501000308125,603818_2025-07-03
sh.603818,2025-08-13,0.30632413980142914,603818_2025-08-13
sh.603839,2025-11-18,0.2816153508229173,603839_2025-11-18
sh.603858,2025-11-14,0.16211795473373516,603858_2025-11-14
sh.603926,2024-01-02,0.46129789536542504,603926_2024-01-02
sh.603986,2025-02-24,0.2763636391193623,603986_2025-02-24
sh.603992,2026-03-26,0.49171576760153796,603992_2026-03-26
sh.605003,2026-03-02,0.5159391087427248,605003_2026-03-02
sh.605007,2026-03-11,0.2817976866487467,605007_2026-03-11
sh.605018,2025-07-17,0.20592591546701386,605018_2025-07-17
sh.605058,2024-01-02,0.4498480370786169,605058_2024-01-02
sh.605178,2024-01-02,0.656065571012221,605178_2024-01-02
sh.605179,2024-01-16,0.45143633478494194,605179_2024-01-16
sh.605188,2026-01-12,0.4936237049288454,605188_2026-01-12
sh.605296,2024-08-06,0.3026498877350222,605296_2024-08-06
sh.605333,2025-03-10,0.31552722271547107,605333_2025-03-10
sh.605337,2025-06-04,0.19803386503758952,605337_2025-06-04
sh.605499,2025-10-10,0.36460471938857175,605499_2025-10-10
sh.688049,2025-10-09,0.30834173906333157,688049_2025-10-09
sh.688062,2026-01-12,0.43893960369423834,688062_2026-01-12
sh.688068,2026-01-09,0.6353483866068536,688068_2026-01-09
sh.688073,2025-10-29,0.3966160714428175,688073_2025-10-29
sh.688078,2025-10-27,0.2970176991366053,688078_2025-10-27
sh.688085,2026-02-27,0.4584085499783416,688085_2026-02-27
sh.688088,2025-10-09,0.38722586747752896,688088_2025-10-09
sh.688091,2025-08-18,0.47131498287550183,688091_2025-08-18
sh.688116,2025-11-17,0.3686912041824584,688116_2025-11-17
sh.688168,2025-09-11,0.38316151702481727,688168_2025-09-11
sh.688198,2026-01-15,0.3427642021094692,688198_2026-01-15
sh.688205,2025-02-12,0.594083376295358,688205_2025-02-12
sh.688210,2026-02-26,0.6121982949739591,688210_2026-02-26
sh.688212,2025-11-11,0.32600663550822395,688212_2025-11-11
sh.688235,2026-01-12,0.33612076977817845,688235_2026-01-12
sh.688238,2025-10-09,0.24756100975256198,688238_2025-10-09
sh.688252,2025-10-09,0.33734937639331153,688252_2025-10-09
sh.688302,2025-08-18,0.35669640616900156,688302_2025-08-18
sh.688327,2026-02-27,0.4164691951734523,688327_2026-02-27
sh.688332,2025-01-21,0.402291539318693,688332_2025-01-21
sh.688332,2025-10-09,0.3338959243970634,688332_2025-10-09
sh.688379,2024-01-04,0.4119980132929438,688379_2024-01-04
sh.688466,2025-11-14,0.2414285805023293,688466_2025-11-14
sh.688488,2024-05-10,0.6089254318044593,688488_2024-05-10
sh.688528,2025-10-27,0.21259845135977842,688528_2025-10-27
sh.688538,2025-11-10,0.2237761853009272,688538_2025-11-10
sh.688573,2025-09-11,0.38171878104873325,688573_2025-09-11
sh.688577,2025-12-08,0.5108032343742112,688577_2025-12-08
sh.688609,2024-10-21,0.42277581633306444,688609_2024-10-21
sh.688621,2026-01-12,0.3874839937280261,688621_2026-01-12
sh.688648,2026-03-10,0.5816311390374168,688648_2026-03-10
sh.688660,2026-01-09,0.5653140325210031,688660_2026-01-09
sh.688660,2025-01-14,0.3780104862885842,688660_2025-01-14
sh.688739,2026-01-26,0.2977736027581423,688739_2026-01-26
sh.688788,2026-02-10,0.5195286467493466,688788_2026-02-10
sz.000006,2024-11-12,0.42842845082189657,000006_2024-11-12
sz.000009,2026-01-23,0.42363113304485916,000009_2026-01-23
sz.000020,2024-12-12,0.3300000045631825,000020_2024-12-12
sz.000045,2024-01-02,0.3921404689861097,000045_2024-01-02
sz.000063,2025-02-24,0.30684934095545674,000063_2025-02-24
sz.000078,2026-01-14,0.7126948928749547,000078_2026-01-14
sz.000100,2024-11-11,0.28037384127859094,000100_2024-11-11
sz.000166,2024-12-30,0.2003577737022608,000166_2024-12-30
sz.000504,2025-09-12,0.19866918495008443,000504_2025-09-12
sz.000505,2025-12-29,0.4417314107484061,000505_2025-12-29
sz.000520,2025-12-22,0.3149905232861831,000520_2025-12-22
sz.000521,2024-12-12,0.25621626330521824,000521_2024-12-12
sz.000548,2025-12-03,0.22719737811316731,000548_2025-12-03
sz.000550,2024-11-12,0.3730990077414341,000550_2024-11-12
sz.000557,2025-08-26,0.17294516207912883,000557_2025-08-26
sz.000558,2026-02-10,0.4416517346079649,000558_2026-02-10
sz.000560,2024-12-12,0.2846153947617079,000560_2024-12-12
sz.000564,2025-12-22,0.48888889159014287,000564_2025-12-22
sz.000639,2026-03-27,0.6593749902309364,000639_2026-03-27
sz.000650,2026-01-14,0.21044302292185885,000650_2026-01-14
sz.000656,2026-01-29,0.2866666990689966,000656_2026-01-29
sz.000676,2024-01-04,0.37301591831014674,000676_2024-01-04
sz.000677,2025-07-24,0.3181818307883761,000677_2025-07-24
sz.000702,2024-12-13,0.303510749455466,000702_2024-12-13
sz.000702,2025-09-15,0.2022194928800487,000702_2025-09-15
sz.000712,2025-10-13,0.32358942562189597,000712_2025-10-13
sz.000728,2024-12-12,0.19893983798493384,000728_2024-12-12
sz.000750,2025-10-29,0.19564530981902997,000750_2025-10-29
sz.000751,2026-03-02,0.4468486819655852,000751_2026-03-02
sz.000752,2026-01-26,0.3541850139454817,000752_2026-01-26
sz.000758,2026-02-27,0.3875784923056748,000758_2026-02-27
sz.000768,2026-03-02,0.37097636654274724,000768_2026-03-02
sz.000796,2026-02-05,0.48660712777507953,000796_2026-02-05
sz.000828,2026-02-11,0.12564426051869468,000828_2026-02-11
sz.000839,2024-12-12,0.33333331292482854,000839_2024-12-12
sz.000900,2026-03-12,0.17625074066604643,000900_2026-03-12
sz.000903,2025-07-03,0.4444444444444444,000903_2025-07-03
sz.000917,2024-12-06,0.27746314511668946,000917_2024-12-06
sz.000937,2024-05-29,0.321296309162438,000937_2024-05-29
sz.000962,2024-01-02,0.3610023684642633,000962_2024-01-02
sz.001236,2025-10-29,0.23656851615350435,001236_2025-10-29
sz.001333,2025-04-01,0.33597516251414794,001333_2025-04-01
sz.002003,2025-03-19,0.19230770456509905,002003_2025-03-19
sz.002004,2026-03-13,0.2623821370050037,002004_2026-03-13
sz.002014,2024-04-25,0.23973875922762133,002014_2024-04-25
sz.002032,2025-07-23,0.17773624065179017,002032_2025-07-23
sz.002035,2024-12-12,0.24052133822827912,002035_2024-12-12
sz.002039,2024-07-02,0.24167107532029267,002039_2024-07-02
sz.002045,2026-01-14,0.5268593414967562,002045_2026-01-14
sz.002045,2025-03-26,0.33541995265880764,002045_2025-03-26
sz.002093,2026-01-12,0.5106234438479379,002093_2026-01-12
sz.002094,2025-08-20,0.23286180247945745,002094_2025-08-20
sz.002104,2026-02-27,0.5214343351670964,002104_2026-02-27
sz.002104,2025-10-29,0.40611724668652927,002104_2025-10-29
sz.002110,2025-12-08,0.39468302200037964,002110_2025-12-08
sz.002110,2026-03-02,0.3944562768633476,002110_2026-03-02
sz.002122,2024-03-06,0.5539215561852286,002122_2024-03-06
sz.002134,2024-01-02,0.4732547745324636,002134_2024-01-02
sz.002148,2025-11-03,0.2756866801447429,002148_2025-11-03
sz.002178,2024-12-16,0.3796728960815279,002178_2024-12-16
sz.002185,2024-11-11,0.36395512935167446,002185_2024-11-11
sz.002186,2026-01-19,0.3433782892825368,002186_2026-01-19
sz.002211,2024-03-20,0.5863377518397841,002211_2024-03-20
sz.002215,2025-11-06,0.24746291109490093,002215_2025-11-06
sz.002223,2024-07-22,0.20969418481008692,002223_2024-07-22
sz.002227,2025-11-14,0.5226161275873953,002227_2025-11-14
sz.002239,2025-09-22,0.2089136798592708,002239_2025-09-22
sz.002243,2026-02-25,0.44592002012128834,002243_2026-02-25
sz.002243,2025-03-12,0.2163865969683939,002243_2025-03-12
sz.002249,2025-10-28,0.33081570085261125,002249_2025-10-28
sz.002252,2024-12-12,0.1424870036374021,002252_2024-12-12
sz.002258,2026-03-12,0.3093146018557201,002258_2026-03-12
sz.002265,2025-10-13,0.38878783550099477,002265_2025-10-13
sz.002277,2026-01-12,0.3409915528121914,002277_2026-01-12
sz.002278,2024-01-04,0.44628101000134035,002278_2024-01-04
sz.002315,2024-05-07,0.3383780928285421,002315_2024-05-07
sz.002347,2025-03-20,0.4539748866902341,002347_2025-03-20
sz.002355,2025-06-30,0.30276383366719956,002355_2025-06-30
sz.002365,2025-10-15,0.34629153477882857,002365_2025-10-15
sz.002379,2026-03-12,0.5609024707625264,002379_2026-03-12
sz.002387,2025-03-17,0.3838936844945153,002387_2025-03-17
sz.002394,2024-01-04,0.31082655267061093,002394_2024-01-04
sz.002398,2026-01-23,0.42298711721723947,002398_2026-01-23
sz.002401,2025-11-03,0.2023609134725195,002401_2025-11-03
sz.002402,2025-10-30,0.49742497005749,002402_2025-10-30
sz.002419,2026-01-12,0.31058308420756875,002419_2026-01-12
sz.002453,2026-01-12,0.41430698909241603,002453_2026-01-12
sz.002456,2024-11-12,0.40762622495455175,002456_2024-11-12
sz.002471,2024-01-02,0.4106582936758654,002471_2024-01-02
sz.002474,2026-01-12,0.4958904202401982,002474_2026-01-12
sz.002488,2024-01-16,0.4148648327586371,002488_2024-01-16
sz.002495,2024-03-21,0.46694215949004264,002495_2024-03-21
sz.002513,2024-01-02,0.5214899641244269,002513_2024-01-02
sz.002538,2026-03-06,0.31051343243400514,002538_2026-03-06
sz.002545,2026-03-02,0.47663553321502805,002545_2026-03-02
sz.002550,2025-10-31,0.2666666461458762,002550_2025-10-31
sz.002551,2025-11-14,0.21394234605859616,002551_2025-11-14
sz.002553,2025-11-03,0.2970296823271683,002553_2025-11-03
sz.002574,2025-06-04,0.2639257782804337,002574_2025-06-04
sz.002582,2025-05-20,0.1779705957564488,002582_2025-05-20
sz.002660,2024-01-02,0.5726872433387763,002660_2024-01-02
sz.002679,2026-01-26,0.4255604148899668,002679_2026-01-26
sz.002692,2024-01-04,0.426877495992261,002692_2024-01-04
sz.002692,2024-04-03,0.23856734414321706,002692_2024-04-03
sz.002695,2025-09-11,0.2760084906101948,002695_2025-09-11
sz.002702,2026-02-05,0.4694408394896697,002702_2026-02-05
sz.002714,2026-01-06,0.36327465847718265,002714_2026-01-06
sz.002719,2026-03-10,0.48884384207873144,002719_2026-03-10
sz.002743,2025-08-26,0.2047619050952911,002743_2025-08-26
sz.002749,2025-11-13,0.19785496192542934,002749_2025-11-13
sz.002755,2025-11-14,0.31538855165966045,002755_2025-11-14
sz.002786,2024-11-11,0.448056529518078,002786_2024-11-11
sz.002787,2024-12-02,0.41181164812471066,002787_2024-12-02
sz.002820,2026-02-10,0.3697873653770305,002820_2026-02-10
sz.002847,2025-06-04,0.30921192758972643,002847_2025-06-04
sz.002848,2024-03-04,0.4093959615170503,002848_2024-03-04
sz.002853,2025-05-13,0.22348234046525578,002853_2025-05-13
sz.002882,2024-04-09,0.3488627071172076,002882_2024-04-09
sz.002883,2024-01-31,0.3888888888888889,002883_2024-01-31
sz.002899,2024-01-02,0.4816326327735854,002899_2024-01-02
sz.002900,2025-07-29,0.2538921744916717,002900_2025-07-29
sz.002907,2025-11-14,0.2577855104498081,002907_2025-11-14
sz.002912,2026-02-27,0.47648276467799316,002912_2026-02-27
sz.002928,2026-02-09,0.49368153590804037,002928_2026-02-09
sz.002939,2025-10-27,0.2603233423777065,002939_2025-10-27
sz.002940,2025-11-14,0.4159283419645426,002940_2025-11-14
sz.002941,2026-03-09,0.43618937359026383,002941_2026-03-09
sz.002976,2024-01-02,0.5642260050351101,002976_2024-01-02
sz.002988,2025-11-17,0.32592060710833953,002988_2025-11-17
sz.003000,2025-06-04,0.25961896691768716,003000_2025-06-04
sz.003003,2025-04-25,0.35256138336283843,003003_2025-04-25
sz.003008,2024-01-04,0.4680325033797827,003008_2024-01-04
sz.003017,2025-10-21,0.1721789638618865,003017_2025-10-21
sz.003040,2025-10-29,0.32918396996849125,003040_2025-10-29
sz.300010,2025-08-26,0.33786613996197284,300010_2025-08-26
sz.300024,2025-09-17,0.2988560492050592,300024_2025-09-17
sz.300039,2025-08-20,0.13505746661248902,300039_2025-08-20
sz.300047,2024-03-12,0.3063136380721005,300047_2024-03-12
sz.300050,2024-12-12,0.4320000361171193,300050_2024-12-12
sz.300053,2024-11-11,0.4580679588049401,300053_2024-11-11
sz.300061,2024-12-12,0.42882457179084243,300061_2024-12-12
sz.300065,2026-03-10,0.5080232145221315,300065_2026-03-10
sz.300068,2025-11-06,0.73539352756059,300068_2025-11-06
sz.300085,2025-09-17,0.4006689115787588,300085_2025-09-17
sz.300094,2026-01-12,0.411057678849297,300094_2026-01-12
sz.300102,2024-12-12,0.3006087802076296,300102_2024-12-12
sz.300111,2026-01-12,0.6255143994530331,300111_2026-01-12
sz.300121,2025-11-17,0.3036262731957083,300121_2025-11-17
sz.300136,2024-11-13,0.3845113458360189,300136_2024-11-13
sz.300147,2025-02-17,0.5386766185197923,300147_2025-02-17
sz.300151,2024-11-21,0.47247909561994733,300151_2024-11-21
sz.300158,2025-11-14,0.24694713513968808,300158_2025-11-14
sz.300174,2025-09-08,0.17727022356842437,300174_2025-09-08
sz.300213,2025-09-16,0.38171140767065026,300213_2025-09-16
sz.300240,2025-09-16,0.25620763865763846,300240_2025-09-16
sz.300240,2025-05-15,0.23356236043387074,300240_2025-05-15
sz.300256,2026-01-14,0.4268867684363766,300256_2026-01-14
sz.300269,2024-03-18,0.5719769588214695,300269_2024-03-18
sz.300277,2026-03-05,0.5575053005769286,300277_2026-03-05
sz.300292,2024-12-13,0.3197279122539831,300292_2024-12-13
sz.300293,2025-10-13,0.393793838808674,300293_2025-10-13
sz.300319,2024-11-11,0.38169496532535163,300319_2024-11-11
sz.300342,2024-12-12,0.332009931223813,300342_2024-12-12
sz.300346,2024-11-11,0.24260100588408698,300346_2024-11-11
sz.300346,2024-12-12,0.18007483939269864,300346_2024-12-12
sz.300348,2025-08-25,0.2926303995589444,300348_2025-08-25
sz.300351,2024-01-03,0.4380127602429692,300351_2024-01-03
sz.300357,2026-01-13,0.3314671018734282,300357_2026-01-13
sz.300359,2025-08-25,0.20940821270911172,300359_2025-08-25
sz.300364,2024-12-11,0.4099041838355234,300364_2024-12-11
sz.300368,2026-01-06,0.5301507212687802,300368_2026-01-06
sz.300387,2024-01-03,0.4479041873564395,300387_2024-01-03
sz.300413,2026-02-10,0.49649123816108853,300413_2026-02-10
sz.300427,2026-03-09,0.6582914643363199,300427_2026-03-09
sz.300438,2025-03-03,0.3491773241543577,300438_2025-03-03
sz.300439,2025-08-12,0.17691658958891768,300439_2025-08-12
sz.300442,2025-02-24,0.40214629628294857,300442_2025-02-24
sz.300455,2024-11-11,0.3186881292749811,300455_2024-11-11
sz.300455,2024-12-12,0.27992153475447956,300455_2024-12-12
sz.300474,2025-10-09,0.33634719525569484,300474_2025-10-09
sz.300489,2025-03-10,0.33418586590240285,300489_2025-03-10
sz.300491,2025-09-08,0.3874501644466464,300491_2025-09-08
sz.300513,2026-01-13,0.38602943744717116,300513_2026-01-13
sz.300534,2024-01-03,0.3930530143701865,300534_2024-01-03
sz.300539,2025-12-30,0.538707182595176,300539_2025-12-30
sz.300542,2024-12-16,0.4878228669932039,300542_2024-12-16
sz.300543,2024-01-02,0.5223336309416668,300543_2024-01-02
sz.300561,2025-01-14,0.8265126381029626,300561_2025-01-14
sz.300588,2026-01-14,0.38838226839356726,300588_2026-01-14
sz.300591,2025-12-30,0.366062933859544,300591_2025-12-30
sz.300600,2025-11-24,0.40930981496469526,300600_2025-11-24
sz.300603,2025-09-24,0.23990305151503963,300603_2025-09-24
sz.300606,2024-03-21,0.4004954565554036,300606_2024-03-21
sz.300614,2026-03-10,0.4833836604712145,300614_2026-03-10
sz.300618,2026-02-27,0.41857392027941903,300618_2026-02-27
sz.300625,2026-03-18,0.34797791896137975,300625_2026-03-18
sz.300629,2024-12-12,0.3321299152636112,300629_2024-12-12
sz.300632,2024-01-02,0.42292492022691874,300632_2024-01-02
sz.300637,2025-10-13,0.27112678942770496,300637_2025-10-13
sz.300641,2024-06-12,0.5007100699325391,300641_2024-06-12
sz.300668,2024-01-15,0.4171237241840873,300668_2024-01-15
sz.300674,2025-07-11,0.3082926929403425,300674_2025-07-11
sz.300677,2024-12-12,0.2694885318185319,300677_2024-12-12
sz.300690,2024-12-10,0.3692307371056124,300690_2024-12-10
sz.300703,2026-01-14,0.5642522033155897,300703_2026-01-14
sz.300718,2025-09-16,0.325204384507855,300718_2025-09-16
sz.300719,2024-12-12,0.37732254609830085,300719_2024-12-12
sz.300740,2024-05-09,0.4988751248617424,300740_2024-05-09
sz.300755,2026-01-29,0.4521276340000741,300755_2026-01-29
sz.300756,2025-12-25,0.3676998473543108,300756_2025-12-25
sz.300779,2025-12-19,0.5738962124363026,300779_2025-12-19
sz.300798,2024-01-04,0.4596100604982639,300798_2024-01-04
sz.300809,2025-09-24,0.3421880857597649,300809_2025-09-24
sz.300826,2025-09-17,0.16287878424999652,300826_2025-09-17
sz.300827,2024-12-09,0.4948330761976006,300827_2024-12-09
sz.300832,2024-12-30,0.3045473112784408,300832_2024-12-30
sz.300840,2025-03-12,0.3848285395267315,300840_2025-03-12
sz.300841,2025-12-01,0.4447186510970571,300841_2025-12-01
sz.300841,2026-01-20,0.4216671762568892,300841_2026-01-20
sz.300843,2025-01-22,0.37783637140363596,300843_2025-01-22
sz.300885,2024-01-02,0.49668875783960054,300885_2024-01-02
sz.300889,2024-01-02,0.545508252872594,300889_2024-01-02
sz.300892,2024-12-12,0.4507103907045926,300892_2024-12-12
sz.300892,2025-04-21,0.2743624570337212,300892_2025-04-21
sz.300897,2025-10-16,0.2915118082136061,300897_2025-10-16
sz.300913,2024-05-27,0.37959647410191927,300913_2024-05-27
sz.300918,2025-09-16,0.4822101370844799,300918_2025-09-16
sz.300920,2024-01-02,0.5072735564986057,300920_2024-01-02
